32,6.12e-07,0.00022941,,
64,8.014e-07,0.000236337,,
128,5.936e-07,0.000687025,,
256,6.132e-07,0.00068268,,
512,6.642e-07,0.000683241,,
1024,7.112e-07,0.000687138,,
2048,7.552e-07,0.000671182,,
4096,1.01e-06,0.000695346,,
8192,2.3084e-06,0.000691277,,
16384,3.7636e-06,0.000698815,,
32768,6.33e-06,0.000678262,,
65536,1.11464e-05,0.000699216,,
131072,2.77162e-05,0.000728002,,
262144,0.000138483,0.000742304,,
524288,0.000532692,0.000787321,,
1.04858e+06,0.00100704,0.000823105,,
2.09715e+06,0.00213609,0.00098339,,
4.1943e+06,0.00491649,0.00171401,,
8.38861e+06,0.0112454,0.00351928,,
1.67772e+07,0.0241386,0.00810226,,
3.35544e+07,0.0497264,0.0153043,,
6.71089e+07,0.100905,0.0306619,,
1.34218e+08,0.20398,0.0610329,,
2.68435e+08,0.411074,0.121953,,
5.36871e+08,0.82301,0.228609,,
1.07374e+09,1.62201,0.445692,,
