32,8.37e-07,0.000347705,,
64,7.104e-07,0.00049847,,
128,9.934e-07,0.000832583,,
256,6.928e-07,0.000915084,,
512,7.608e-07,0.00103466,,
1024,7.86e-07,0.00133121,,
2048,8.534e-07,0.0013484,,
4096,1.1094e-06,0.00131257,,
8192,2.4578e-06,0.00132935,,
16384,4.1768e-06,0.00131705,,
32768,6.8664e-06,0.00137395,,
65536,1.26286e-05,0.00135503,,
131072,3.0241e-05,0.00138846,,
262144,0.000159142,0.00136474,,
524288,0.000675207,0.00140045,,
1.04858e+06,0.00108499,0.0013787,,
2.09715e+06,0.00225174,0.00145216,,
4.1943e+06,0.00529847,0.00150527,,
8.38861e+06,0.0115942,0.00192347,,
1.67772e+07,0.0250626,0.00505041,,
3.35544e+07,0.0513124,0.011461,,
6.71089e+07,0.116146,0.0211871,,
1.34218e+08,0.223977,0.0500802,,
2.68435e+08,0.431487,0.103348,,
5.36871e+08,0.948356,0.197304,,
1.07374e+09,1.89517,0.378027,,
