32,1.37964e-05,0.000536161,,
64,5.9938e-06,0.00110856,,
128,1.13496e-05,0.00131724,,
256,2.20222e-05,0.000796539,,
512,4.333e-05,0.000756068,,
1024,8.60452e-05,0.000743369,,
2048,0.000172006,0.000746011,,
4096,0.000344019,0.000744721,,
8192,0.000685461,0.000765799,,
16384,0.0013723,0.000779303,,
32768,0.00274245,0.00113704,,
65536,0.00548537,0.00199573,,
131072,0.0109707,0.00353089,,
262144,0.0219353,0.00648758,,
524288,0.0438837,0.0122358,,
1.04858e+06,0.0893775,0.0234663,,
2.09715e+06,0.175605,0.0464413,,
4.1943e+06,0.351111,0.093132,,
8.38861e+06,0.702342,0.181934,,
1.67772e+07,1.36025,0.362051,,
3.35544e+07,2.74655,0.724357,,
6.71089e+07,5.4001,1.4444,,
1.34218e+08,10.7152,2.88412,,
2.68435e+08,21.4093,5.76818,,
5.36871e+08,42.5189,11.5348,,
1.07374e+09,85.269,23.0798,,
