32,7.862e-07,0.000323483,,
64,9.056e-07,0.000513095,,
128,9.556e-07,0.000822583,,
256,7.502e-07,0.000908543,,
512,7.548e-07,0.00104287,,
1024,7.676e-07,0.00138427,,
2048,8.674e-07,0.00133506,,
4096,1.0944e-06,0.0013699,,
8192,2.4354e-06,0.00128893,,
16384,3.9998e-06,0.001355,,
32768,6.8854e-06,0.00130483,,
65536,1.39126e-05,0.0013783,,
131072,3.28598e-05,0.00136578,,
262144,0.000180631,0.00137291,,
524288,0.000630112,0.00137479,,
1.04858e+06,0.00104884,0.00139506,,
2.09715e+06,0.00237941,0.00142614,,
4.1943e+06,0.00496914,0.0014778,,
8.38861e+06,0.0117924,0.00188859,,
1.67772e+07,0.0275384,0.00405133,,
3.35544e+07,0.0517803,0.0114892,,
6.71089e+07,0.105515,0.0275613,,
1.34218e+08,0.207385,0.0537328,,
2.68435e+08,0.477049,0.0894065,,
5.36871e+08,0.893313,0.202512,,
1.07374e+09,1.71385,0.397622,,
