32,6.265e-06,0.00225836,,
64,6.3932e-06,0.0060738,,
128,1.20504e-05,0.00405123,,
256,2.33902e-05,0.00377545,,
512,4.58534e-05,0.00184437,,
1024,9.21374e-05,0.00165221,,
2048,0.000182668,0.00161589,,
4096,0.000362142,0.00157861,,
8192,0.000727389,0.0015547,,
16384,0.00145292,0.00154737,,
32768,0.0029031,0.00161553,,
65536,0.00580943,0.0016464,,
131072,0.0116204,0.00226571,,
262144,0.0232712,0.00374541,,
524288,0.0465452,0.00678909,,
1.04858e+06,0.0962342,0.0135087,,
2.09715e+06,0.186979,0.0249375,,
4.1943e+06,0.375437,0.0489875,,
8.38861e+06,0.746104,0.0970408,,
1.67772e+07,1.46264,0.193355,,
3.35544e+07,2.80428,0.385321,,
6.71089e+07,5.58273,0.769516,,
1.34218e+08,11.0143,1.53715,,
2.68435e+08,21.8261,3.07307,,
5.36871e+08,43.6182,6.14205,,
1.07374e+09,87.1785,12.2851,,
