32,6.872e-07,0.000330309,,
64,6.76e-07,0.000543316,,
128,1.0716e-06,0.000855963,,
256,6.798e-07,0.0015046,,
512,7.476e-07,0.00145616,,
1024,7.842e-07,0.00146136,,
2048,8.956e-07,0.00142625,,
4096,1.0788e-06,0.00141472,,
8192,2.6786e-06,0.00137416,,
16384,4.1592e-06,0.00141334,,
32768,6.9004e-06,0.00141099,,
65536,1.38892e-05,0.00145552,,
131072,3.24056e-05,0.00147308,,
262144,0.000200119,0.00145199,,
524288,0.000606975,0.00146003,,
1.04858e+06,0.00129865,0.00144567,,
2.09715e+06,0.00231231,0.00149393,,
4.1943e+06,0.00516922,0.00151547,,
8.38861e+06,0.0119739,0.00184069,,
1.67772e+07,0.0279399,0.00534289,,
3.35544e+07,0.0550388,0.0109348,,
6.71089e+07,0.106283,0.0243473,,
1.34218e+08,0.212019,0.0555434,,
2.68435e+08,0.486243,0.0918204,,
5.36871e+08,0.887468,0.202763,,
1.07374e+09,1.65563,0.388554,,
