32,4.6498e-06,0.00252149,,
64,3.8634e-06,0.00129725,,
128,7.025e-06,0.00263729,,
256,1.35654e-05,0.0027818,,
512,2.66804e-05,0.00230145,,
1024,5.25694e-05,0.00179612,,
2048,0.000104658,0.00159001,,
4096,0.000209686,0.0015826,,
8192,0.000418408,0.00152844,,
16384,0.000835709,0.00156069,,
32768,0.00167247,0.00154748,,
65536,0.0033428,0.00172098,,
131072,0.00667922,0.00269285,,
262144,0.0133621,0.00478131,,
524288,0.0267198,0.00888669,,
1.04858e+06,0.0534686,0.0170639,,
2.09715e+06,0.110033,0.0338066,,
4.1943e+06,0.214117,0.0662177,,
8.38861e+06,0.435656,0.132806,,
1.67772e+07,0.856466,0.264743,,
3.35544e+07,1.66402,0.523129,,
6.71089e+07,3.18918,1.04535,,
1.34218e+08,6.35901,2.05101,,
2.68435e+08,12.5702,4.0776,,
5.36871e+08,25.0235,8.19648,,
1.07374e+09,50.1282,16.0955,,
