32,5.992e-07,0.000193031,,
64,5.474e-07,0.000173632,,
128,5.592e-07,0.000162677,,
256,5.836e-07,0.000156891,,
512,6.844e-07,0.000161156,,
1024,7.014e-07,0.000146622,,
2048,7.48e-07,0.000155336,,
4096,9.122e-07,0.00015842,,
8192,2.2274e-06,0.000153245,,
16384,3.8002e-06,0.000153402,,
32768,6.2716e-06,0.000163064,,
65536,1.18228e-05,0.000164636,,
131072,3.41318e-05,0.000181152,,
262144,0.00014572,0.000209257,,
524288,0.000619022,0.000260774,,
1.04858e+06,0.00128261,0.000346559,,
2.09715e+06,0.0027014,0.000621794,,
4.1943e+06,0.00476563,0.00175612,,
8.38861e+06,0.0112926,0.00410409,,
1.67772e+07,0.0241432,0.00855198,,
3.35544e+07,0.0494198,0.0166496,,
6.71089e+07,0.0990488,0.0327514,,
1.34218e+08,0.199822,0.0657152,,
2.68435e+08,0.400573,0.131857,,
5.36871e+08,0.810669,0.263395,,
1.07374e+09,1.62272,0.525638,,
