32,6.02e-07,0.000203947,,
64,5.418e-07,0.000195121,,
128,5.444e-07,0.000180462,,
256,5.956e-07,0.000186895,,
512,6.696e-07,0.000181339,,
1024,7.008e-07,0.000176301,,
2048,7.524e-07,0.000174116,,
4096,1.0274e-06,0.000177412,,
8192,2.2104e-06,0.000175761,,
16384,3.707e-06,0.000189214,,
32768,6.1044e-06,0.000188443,,
65536,1.13018e-05,0.000190615,,
131072,3.86848e-05,0.00022356,,
262144,0.000146616,0.000268642,,
524288,0.000631034,0.00035837,,
1.04858e+06,0.00127713,0.000548623,,
2.09715e+06,0.00278385,0.00139114,,
4.1943e+06,0.00458988,0.00272024,,
8.38861e+06,0.0113822,0.00666747,,
1.67772e+07,0.024136,0.0141079,,
3.35544e+07,0.0497095,0.0289271,,
6.71089e+07,0.101663,0.0580717,,
1.34218e+08,0.204721,0.116992,,
2.68435e+08,0.410686,0.233066,,
5.36871e+08,0.822636,0.465734,,
1.07374e+09,1.64739,0.931386,,
